ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),hate-enjoy,notpleasant_pleasant,notpleasurable_pleasurable,bad-good_feeling,Average PACES
1.0,1686250492.814081,-4.375401306152344,-1.7792749786376951,8.511674880981445,-0.9113322673738004,-2.265648167319596,-0.5684060794115067,2.219340205192566,0.4876371920108795,0.7087240517139435,52.289018766394,4.980980456323998,-1.3834375916048884,1.3920317888259557,58.18947215123169,6.085563638041457,6.085563638041457,3.659347534179688,15.476004600524902,-48.58616638183594,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250493.814081,-4.345688095092774,-0.669407958984375,9.773850173950196,-1.356398495435715,2.038080052435398,0.9418975639343262,0.7442591488361359,0.046012663282454,2.1025754809379578,52.28902974236287,4.980986738151509,-1.38039621245116,1.3920317888259557,40.67455741844383,5.019303022972657,5.019303022972657,-5.502601623535156,23.7509765625,-45.12384796142578,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250494.814081,-5.271512832641601,-0.4607418823242187,11.404184875488282,-2.1791944161057475,4.480333245545626,3.2713578209280967,-0.2789436280727386,-0.4010597039014101,0.7451610043644905,52.28903444532155,4.981007880317068,-1.3582683987915516,1.407353639602627,56.90919552814405,4.771103921612743,4.771103921612743,-5.3458404541015625,32.401018142700195,-39.20697021484375,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250495.814081,-3.399056625366211,0.4182302856445312,10.655816116333009,-0.7424534234404564,4.438460310995579,2.111981841623783,-0.9575273618102074,-0.3603203371167183,-0.2842434197664261,52.28903940002905,4.981015395190195,-1.3543968982994556,1.407353639602627,51.27903478737226,4.404854870252936,4.404854870252936,-6.478973388671875,28.67696857452393,-42.41705322265625,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250496.814081,-0.6951544189453125,3.5719470977783203,6.473064193725586,1.1788165095448495,-0.2139206770062446,-2.3772732317447662,-0.1917980425059795,0.3989916667342186,-0.6118827760219574,52.28903403494787,4.981016880807771,-1.4117382960394025,0.6068308353424046,63.617572517040415,5.016118861992509,5.016118861992509,-2.3591384887695312,-1.808443069458008,-51.54075622558594,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250497.814081,-3.2428564453125004,3.1230306243896484,10.65491798400879,-0.2808315351605415,-0.0713016785681248,1.9825931918621065,-0.0498995436355471,-0.1719231680035591,-1.6945050358772278,52.28903720310106,4.981034398481785,-1.4011162603273988,1.001073122024524,61.30141735227676,6.434390477981221,6.434390477981221,7.280685424804687,1.904253005981445,-51.4881591796875,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250498.814081,-3.617976379394531,2.340607681274414,8.697588272094727,-0.2322084286808968,-2.5485836403071884,0.7641989260911942,-0.590274634771049,0.1482122521847486,-0.8293296843767166,52.28904038675691,4.9810516846122965,-1.4152017757296562,1.0010731220245237,65.62704632826375,4.527698244383697,4.527698244383697,11.03006362915039,-6.472942352294922,-49.955078125,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250499.814081,0.5021308135986329,2.1245320129394534,7.984620895385743,0.3367178336530924,0.1847079876065254,-1.679111297428608,-0.0439584981650114,-0.4614798873662948,0.2871116660535335,52.28904880778626,4.981062155747869,-1.4358931751921773,1.0548207759857031,52.60739264328367,8.220636158529311,8.220636158529311,-11.56171417236328,7.935861587524414,-50.59559631347656,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250500.814081,-5.411846008300781,3.016601943969727,8.284896469116212,0.1572784066200256,0.2362583564221859,0.5940098673105241,-0.3484325930476188,0.187980443239212,1.552349090576172,52.289055265925306,4.981073783309376,-1.4416214330121877,1.0666416883468477,51.52057296321127,5.038128623534861,5.038128623534861,22.15802764892578,5.168743133544922,-45.80532836914063,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250501.814081,-10.389669570922852,-3.358865203857422,0.8632548522949219,-1.2186562210321428,-0.4582544767856598,-0.4654187046736479,1.7166361808776855,0.2040217667818069,0.1229131072759628,52.28906594239579,4.98108217990487,-1.439709318801761,1.0742186307906954,34.66597230524629,4.263875487193275,4.263875487193275,33.44546890258789,34.26853561401367,-4.664466857910156,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250502.814081,2.3003414154052733,-8.807534637451173,5.230049057006836,1.605117158778012,0.6786056292057038,3.1385700385272504,0.183315597474575,1.186199203133583,0.0979961771517992,52.28907658098382,4.981108726071955,-1.4556839102879169,1.4652837514876935,51.98710376350208,4.227203537777723,4.227203537777723,-22.14771270751953,43.03045082092285,-0.209381103515625,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250503.814081,1.2703083801269532,-8.551417236328126,1.313518524169922,0.4110013729333878,1.0539536046981812,-0.2107108967006206,-0.1009435926874478,-0.371195192138354,-0.2069280023376146,52.28908574303114,4.981113038867761,-1.674086174927652,1.1747223360225978,59.70640854726921,4.848839612523081,4.848839612523081,-22.85809326171875,42.658494313557945,-0.1022542317708333,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250504.814081,0.4507626342773437,-11.035950622558593,-0.1818218994140625,-0.1388408200442792,-1.3511884313821794,-0.6413721191883086,0.1819276809692382,0.0160836329062779,-0.1500687338411808,52.28909174892288,4.98112598649906,-1.650476575829089,1.1547724083852555,54.4592523927173,4.844760541252196,4.844760541252196,-22.241912841796875,43.22673543294271,4.195515950520833,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250505.814081,-1.0549063110351562,-9.295769348144532,4.137845306396485,-1.2574375377595424,0.3534840667247773,2.2670324103534223,-0.310766985019048,-0.1124666531880696,0.0784902150432268,52.28910130744527,4.981139274739364,-1.6444426914677024,1.2527626012969189,50.539165694550384,4.837119241518272,4.837119241518272,-21.20114644368489,43.9585215250651,-1.5519358317057292,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250506.814081,0.7841194152832031,-8.740523986816408,-0.9307644653320314,-0.3291616474092007,0.8677722162008287,-1.980422315597534,-0.0827356477578481,-0.0105635424455006,0.1999107450246811,52.28910710888267,4.981154430626491,-1.3996366243809462,1.2577309102934962,53.606635277584495,4.8328764656054926,4.8328764656054926,-23.678670247395832,41.9260368347168,3.324824015299479,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250507.814081,2.366728363037109,-12.482642211914063,0.3989703369140625,0.6310273227095603,-2.9715996283292774,-0.7032483297586442,0.178623080253601,-0.1610359698534011,-0.0002320347509036,52.28911104474175,4.981170307598519,-1.3708492293953896,1.1677662132143254,63.04929658448479,4.8430657756251465,4.8430657756251465,-25.932098388671875,40.70130284627279,3.5254923502604165,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250508.814081,2.197779693603516,-8.868807220458985,1.8930134582519529,0.3890506330132484,0.8003123044967652,1.119550593495369,0.1111048907041549,-0.1885610669851303,0.0214583178361256,52.28911716287545,4.981183397623344,-1.1670468542724848,1.1499226194023089,55.589899093672216,4.853268509985315,4.853268509985315,-26.200307210286457,40.38759740193685,6.163798014322917,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250509.814081,1.8834333801269527,-8.673463439941408,0.4005670166015625,0.4116327016800643,0.8963068234920503,-1.2759046527743338,0.1126823474963506,-0.4239009494582812,-0.2538009956479072,52.28912372613867,4.981192914100046,-1.1048955181613564,1.0406372876240857,44.395240782279465,4.860669976151547,4.860669976151547,-26.834131876627605,40.93885167439779,-0.9926198323567708,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250510.814081,-0.1087239074707031,-10.383806762695317,2.3315016174316407,-1.103615883216262,-0.7494604343175889,0.7957017262279988,0.1118018229802449,-0.1492431114117304,-0.0323944961031278,52.28912641723478,4.981208973785503,-0.993925902992487,1.047670917135314,59.31337878367043,4.866432356934757,4.866432356934757,-25.89748128255208,42.40050506591797,-0.1595357259114583,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250511.814081,0.6954039001464843,-8.245004425048828,0.7856661987304688,-0.3269902595132589,1.475986724495888,0.1587875973433257,-0.292040208975474,0.1170250152548154,0.2195842949052651,52.289132628731615,4.981221024564041,-0.8165245642885566,1.0600220398698683,53.86632698250529,4.8793154133865,4.8793154133865,-24.615249633789062,41.60249582926432,4.824361165364583,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250512.814081,1.1604368591308594,-10.792207489013672,1.628114318847656,0.085293870717287,-1.085185337662697,0.2373271787166593,0.1478964984416961,0.0544795872022708,0.2419545451800028,52.28913730842741,4.981232333089386,-1.653047907166183,1.046096610151544,51.94094966208269,4.885168502941631,4.885168502941631,-24.028305053710938,41.87894948323568,4.061879475911458,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250513.814081,1.106848297119141,-8.176646575927736,1.8374290466308596,0.1707595521211624,1.460261612534523,0.3799625980854034,-0.0475892722606658,-0.4604172110557556,-0.0661080107092857,52.28914433301223,4.981249205859831,-1.642731892876327,1.159759135341225,54.60485079155183,4.881934721384062,4.881934721384062,-23.894724527994796,42.14056650797526,1.8726806640625,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250514.814081,0.5784471130371095,-10.08817153930664,1.280137939453125,-0.136849867478013,-0.3175309020280839,0.4080335699021817,0.1026512334744135,0.006095270315806,-0.1313917810718218,52.28914853598421,4.981265752772146,-1.5136722642928362,1.0204323225131513,61.110958800383045,4.883671783667601,4.883671783667601,-23.574295043945312,42.7543207804362,2.393895467122396,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250515.814081,-0.0501457214355468,-8.532007598876953,1.292362518310547,-0.5145261920616031,1.2600402796268464,0.4761680553853512,-0.0342350229620933,0.9299244284629822,-0.0847995256384213,52.28915560900027,4.9812744599046574,-1.3447582349181175,0.9156078107824128,47.20033901146126,4.889220374939051,4.889220374939051,-21.656138102213543,43.26183954874674,5.031046549479167,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250516.814081,1.1709150695800783,-11.378438415527343,-1.4185501098632816,0.352965126335621,-1.9124090623855592,-2.5875860792398453,-0.6056250035762787,0.5800333172082901,0.0691632082064946,52.289163111123294,4.981287322232712,-0.5426092874258757,1.0647783866646077,47.73193120323331,4.899541549606181,4.899541549606181,-22.16963195800781,42.70450973510742,5.71917724609375,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250517.814081,1.5301679992675783,-9.91937255859375,3.634192657470704,0.0546186465024948,-0.2053316044807434,2.455467267036438,0.776019682486852,-0.1256222824255625,0.1071840599179267,52.28916934318171,4.981302678929098,-0.864174603484571,1.28628338146704,56.84936383296005,4.908742099114263,4.908742099114263,-25.910329182942707,40.89193216959635,4.386693318684896,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250518.814081,2.1730810546875,-7.816495513916016,0.8456414794921875,0.5290210863947868,1.7811704510450364,-0.1707207655906677,0.2594634549071391,-0.4036226471265157,-0.1231810773412386,52.28917490274611,4.98131476092349,-1.0839240439236164,1.1096790779295018,52.39210682754359,4.905349808980394,4.905349808980394,-26.469309488932293,40.39577865600586,5.2603098551432295,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250519.814081,0.7047344970703125,-10.34304153442383,2.792218551635742,0.5833105590194464,-0.0200436705350874,0.0623080274462699,-0.3504553238550822,0.4830085585514704,-0.2471672644217809,52.28918444024178,4.981326208711768,-1.1151689272373917,1.223977894943211,42.285942125409385,4.905729794030279,4.905729794030279,-23.66572570800781,42.282936096191406,1.8252309163411455,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250520.814081,-0.0461041259765624,-8.463549957275392,3.307297439575195,-0.6752897828444839,1.3496177718043327,2.2666962076351047,0.1490654274821281,0.2523422986268997,-0.0037247240543365,52.2891872537484,4.981341939805778,-1.237377418205142,1.128458775447891,58.68436539636903,4.903475521020149,4.903475521020149,-22.189598083496094,42.646745681762695,3.8203277587890634,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250521.814081,0.5336402893066406,-10.108703842163086,-1.4471905517578123,-0.4661193838343024,-0.5811986178159714,-2.750994219481945,-0.5798740684986115,-0.0917204990983009,0.055243095383048,52.289189414880944,4.981357431722724,-1.028691821731627,1.0609042174916157,70.57925515472458,4.905968543547129,4.905968543547129,-23.89521789550781,42.20322799682617,2.6944351196289062,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250522.814081,2.2604493713378906,-12.168495483398438,1.4385834503173829,1.382154384031892,-2.7465327939391138,-0.4527786324173212,0.592151939868927,-0.0638944879174232,-0.0251600334886461,52.28920065402121,4.981372176617913,-0.924313954077661,1.35752092251763,52.06674037136827,4.90513454772064,4.90513454772064,-22.621116638183597,42.4261589050293,0.9893112182617188,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250523.814081,0.7499404907226563,-8.08176887512207,2.1713097381591795,-0.508880071900785,1.465183311402798,0.3463711481541396,0.2607293697074055,-0.4809934049844742,-0.0307611059397459,52.28920507023108,4.981383938146984,-1.1839431002736092,1.07986902174694,51.34215690850345,4.898426164290729,4.898426164290729,-25.936622619628903,41.11772918701172,-0.53509521484375,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250524.814081,1.2647200012207032,-10.62617774963379,-0.6600524139404297,0.5337975063174963,-1.1635324725508691,-1.9481777230650188,0.2728725075721741,-0.5008528083562851,-0.1448500379920005,52.28921071286096,4.981398183218939,-1.1135572586208582,1.0720484488030908,56.91410100955689,4.896164345537391,4.896164345537391,-22.80997467041016,42.70073127746582,1.8056869506835935,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250525.814081,-0.3519930267333984,-8.849073257446289,2.934722213745117,-1.0039318807795643,0.9169685447216036,1.976741663888097,0.1225213259458541,0.2255566716194152,-0.0711958068422973,52.289216077635366,4.981414361329363,-1.1261039935052397,1.136410640135115,63.70814946315118,4.889035817821243,4.889035817821243,-22.64159393310547,42.65599250793457,2.7957534790039062,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250526.814081,0.6278693389892578,-10.292596435546876,-1.5660433959960938,-0.3941442887485027,-0.6956227809190749,-2.9077875995635987,-0.4481166750192642,-0.0067603196948766,0.121684331446886,52.289223352088776,4.981425138249636,-1.2212978033348918,1.0060368001727724,49.6407446629893,4.891453010051095,4.891453010051095,-23.23113250732422,41.958526611328125,2.440399169921875,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250527.814081,0.1194515991210937,-11.549083557128906,5.321957931518555,-0.8384883125871421,-1.617652675509453,3.7484131425619127,0.5164119452238083,-0.369701936841011,0.209242831915617,52.28923101921868,4.981437909817149,-1.3950490020215511,1.1193346039238403,46.98059431607167,4.89307029128829,4.89307029128829,-23.34137725830078,42.21457099914551,2.1549530029296875,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250528.814081,1.748588790893555,-8.024063873291016,0.608858871459961,0.2950526945292949,1.6816454806923868,0.2893366026878357,0.738223984837532,-0.7007918693125248,0.2235235422849655,52.28923789331252,4.981451634515751,-1.364641330204904,1.11774937437864,50.65718720735171,4.884730788818316,4.884730788818316,-25.881637573242188,40.23634910583496,7.720046997070312,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250529.814081,1.45377685546875,-11.614497528076171,-2.2493724060058597,0.7345290575176477,-2.026631496548653,-2.1568346634507183,-0.1325277388095855,0.2718868125230074,-0.2277273796498775,52.28924401100947,4.981465129660274,-1.0612109256908298,1.0512100245032483,46.35837365898018,4.8795669115025735,4.8795669115025735,-23.49268341064453,42.39104461669922,6.484107971191406,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250530.814081,0.7667056274414062,-9.19724922180176,-0.7592211914062501,-0.877633667215705,0.4717393255233765,0.7297390184551478,0.1069341525435447,-0.2840849664062261,-0.0449432311579585,52.2892512721425,4.9814753926446205,-1.4485641680657864,1.0296770943257023,42.25064574979519,4.872650312316168,4.872650312316168,-28.914100646972656,37.46259880065918,11.483634948730469,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250531.814081,1.3662837982177731,-8.019797744750978,-2.2060375213623047,-0.3505043987184763,1.5864273744821549,-2.413125726878643,-0.0943337380886077,-0.8804198354482651,0.1923295333981514,52.28925734326204,4.981489055929866,-1.4699753960594537,1.008603543770678,50.698260283764,4.8639202580994505,4.8639202580994505,-28.80146026611328,38.70421028137207,5.146514892578125,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250532.814081,2.225122833251953,-13.000914459228516,0.5307213592529296,0.3638242828845978,-3.4095830753445626,1.1436189025640489,-0.0042610615491867,0.1503070816397667,-0.0132355764508247,52.28926467277479,4.981501813988125,-1.4419233305379748,1.0541710369829138,48.315318486352965,4.861555017263325,4.861555017263325,-27.698692321777344,38.41029167175293,10.550155639648438,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250533.814081,1.2895683288574218,-8.441321182250977,1.5523468780517578,-0.2263559505343437,1.260347745716572,1.5628075468540192,0.0659877508878707,-0.5431459844112396,-0.0520459823310375,52.28927181118328,4.9815143998470575,-1.7791342614218593,1.2028002520787957,47.666368260874485,4.8097608701246815,4.8097608701246815,-28.29780578613281,39.0949821472168,6.7958984375,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250534.814081,1.4294524383544922,-10.465112686157228,-1.2983251190185547,0.1371088382229208,-0.8920480039715768,-1.989870124831796,0.1775940954685211,0.0254816710948944,0.0113684460520744,52.28927801176055,4.981527690428916,-1.5938740652054548,1.189149071233683,47.91455882268748,4.815409312518034,4.815409312518034,-27.264671325683597,40.37218475341797,3.950843811035156,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250535.814081,0.4186793518066406,-9.289981384277343,1.3021421813964844,-0.8841212991625071,0.4451619762182235,1.0604557085037232,-0.0994781740009784,-0.0918935686349868,-0.0164090134203434,52.28928355523204,4.981542004339126,-0.7728062933310866,1.1935233336802236,52.4434614014744,4.809476528824026,4.809476528824026,-27.546905517578125,39.69284629821777,7.524139404296875,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250536.814081,1.929288024902344,-9.769434356689452,-1.962967987060547,0.5363809767365456,-0.2234702521562575,-2.6087670332193373,-0.0416107947627703,0.200143277645111,0.0700621902942657,52.28928778017012,4.981550052421326,-1.8665870521217585,0.9774540633390388,50.61808116687649,4.813412035798241,4.813412035798241,-26.94268290201823,40.0878651936849,6.698043823242188,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250537.814081,1.5991246032714843,-11.161639251708984,1.4372113037109375,-0.1096263764798641,-1.4973121047019962,1.5841617733240128,0.1345637887716293,-0.1646619935830434,0.0639237525562445,52.28929810993324,4.981565231478045,-1.732358481734991,1.1600357078056582,46.18698098690931,4.811210486226094,4.811210486226094,-28.415023803710938,38.79273732503256,7.672088623046875,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250538.814081,1.7437738037109376,-7.74753890991211,0.6818820190429689,0.2780250665545463,1.959259098172188,0.6639419757016003,0.0172658463319142,0.1239256871243317,-0.1416512342790762,52.28930450238097,4.98158133349517,-1.1563076255843043,1.1938154412394524,48.189452175615294,4.811833183767811,4.811833183767811,-29.027114868164062,38.85867182413737,6.5545705159505205,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250539.814081,2.284599151611328,-10.079290008544922,-0.6226551818847657,1.0121184090524913,-0.5217766785621644,-1.136638886332512,-0.2286256750424703,0.191805362701416,-0.2363522971669832,52.28930662864445,4.981600626784315,-1.4516973262652757,1.1980321744851177,58.200896603824894,4.812089430426554,4.812089430426554,-27.992284138997395,39.419246673583984,3.450261433919271,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250540.814081,-0.4536067199707032,-11.56999008178711,1.3372691345214844,-1.4674922306835654,-1.928956487774849,1.151963293477893,0.4814789642890294,-0.3664543430010478,0.0397119944294293,52.28931669584711,4.981616168377833,-1.006913491524756,1.353987073443389,53.23930880245029,4.808746069803593,4.808746069803593,-26.381052652994796,39.7705446879069,7.460734049479167,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250541.814081,0.9697334289550782,-7.995573120117188,0.1839175415039062,-0.3819670236110687,1.725872358083725,-0.1989423519372939,-0.1542685478925705,-0.0931749939918518,0.0794137716293335,52.289320109132966,4.981627036748539,-1.3366451924666762,1.1213714439649711,56.06838550583966,4.808537542159257,4.808537542159257,-27.647872924804688,39.16734059651693,7.788111368815104,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250542.814081,1.3044873046875,-11.924053802490237,-0.8489845275878908,-0.6514086212217808,-2.2814184612035757,-0.8673498523235321,0.076030433177948,-0.3669826885064443,0.1188719049096107,52.28932785633212,4.981638615530088,-1.3358812667429447,1.1367562984495214,54.20533932796614,4.809183432217453,4.809183432217453,-29.817820231119796,38.168792724609375,7.028976440429688,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
1.0,1686250543.814081,1.4897021484375,-10.488538970947266,3.1434132385253903,-0.2001546746492386,-0.6965273451805115,3.19834256708622,0.364857350786527,-0.5207509336372217,0.1615510980288187,52.289333555934434,4.981649080313188,-1.3161134673282504,1.047925904278849,53.58038084064043,4.812372019864214,4.812372019864214,-29.30268859863281,38.31821441650391,8.695734659830729,0,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0,3.6875
