ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),PACES,gyro_mean,gyro_median,gyro_magnitude,mag_mean,mag_median,mag_strength,acc_mean,acc_median,acc_angle,lacc_mean,lacc_median,tot_acc,lat_shift,lon_shift,distance,cum_dist,height_diff,ascent,descent,total_ascent,total_descent,direction_diff,velocity_diff,acceleration,nature_bool,isolation_score
1.0,1686250532.564081,1.3498599517822265,-9.685093743896484,0.2683978637695313,-0.0605541629076004,-0.0005308219313621,-0.0214876777164638,0.0159482224471867,-0.0458583735581487,-0.0087214462272822,52.28927716622415,4.98152719220491,-1.4908650005236268,1.123419551462931,49.39155762765317,4.821922752905662,4.821922752905662,-27.54436279296875,39.54061981201172,6.917814331054688,0,22.0,1.0,6.0,54.0,15.0,-0.012877199112748067,-0.0087214462272822,0.04932950282456774,6.3046904500325525,6.917814331054688,48.68273504958078,-2.688945309448242,0.2683978637695313,1.5433560504697283,-0.027524220851808768,-0.0214876777164638,0.06425580682716263,52.28930920918774,4.98159807937678,0.005995080091544744,0.06232316054278069,-0.1429768361151218,0.0,0.1429768361151218,0.7477133359760044,2.2385783364996312,2.0025453844606176,0.05810462328250954,0.011620924656501908,0,0.599633959333032
1.0,1686250537.564081,1.3831507232666016,-10.037601699829102,0.0245639190673828,-0.0205805428728461,-0.3754801810383797,-0.1638700243536383,-0.0509603426046669,0.072767682056874,-0.0337678024638444,52.28930920918774,4.98159807937678,-1.3367844235152009,1.2054483681877175,52.377004814927886,4.810483342476662,4.810483342476662,-28.056988525390626,39.04349220275879,6.896290588378906,0,22.0,1.0,6.0,54.0,15.0,-0.003986821003879097,-0.0337678024638444,0.09503871081592252,5.960931421915691,6.896290588378906,48.57105838233455,-2.876629019165039,0.0245639190673828,1.5683720493839015,-0.1866435827549547,-0.1638700243536383,0.4101978912417974,52.289340096235335,4.981659623101631,0.005414559238362562,0.06773771978114325,0.15408057700842592,0.15408057700842592,0.0,0.9017939129844303,2.2385783364996312,2.9854471872747155,0.08202881672478646,0.016405763344957292,0,0.5995695870655958
1.0,1686250542.564081,1.3370316284179689,-9.594999096679688,0.3566184082031249,-0.1256641049534082,0.0937063904643058,0.211102725443244,0.0027649407833814,-0.0235601817071437,0.0120975305326282,52.289340096235335,4.981659623101631,-1.386869399435818,1.069368058865566,50.89037731497924,4.811786442814969,4.811786442814969,-28.650140075683595,38.88229515075684,7.470519104003906,0,22.0,1.0,6.0,54.0,15.0,-0.0028992367970447006,0.0027649407833814,0.026628505489364324,5.9008913930257165,7.470519104003906,48.8719966671114,-2.633783020019531,0.3566184082031249,1.5340015034749768,0.05971500365138053,0.0937063904643058,0.26293861560667686,52.28937550986885,4.981723879299022,0.005882745136576896,0.07362046491772015,-0.050084975920617225,0.0,0.050084975920617225,0.9017939129844303,2.2886633124202485,1.4866274999486464,-0.13608030932215143,-0.027216061864430284,0,0.5995191714781632
1.0,1686250547.564081,1.616395687866211,-9.470479037475586,0.0707668395996094,0.0783602121859788,0.1451023986339569,-0.0976254896789788,0.0070434907451272,0.0505319064296782,-0.0133733290433883,52.28937550986885,4.981723879299022,-1.4736608332023025,1.2835531312070063,51.28215774728925,4.810780388516806,4.810780388516806,-28.400954284667968,39.28072021484375,7.94002685546875,0,22.0,1.0,6.0,54.0,15.0,0.014734022710472366,0.0070434907451272,0.05274400685383296,6.27326426188151,7.94002685546875,49.118562798011496,-2.594438836669922,0.0707668395996094,1.5634306149498263,0.041945707046985636,0.0783602121859788,0.19163967537600285,52.28940611263581,4.981774027439228,0.0048180152618898875,0.07843848017961004,-0.08679143376648435,0.0,0.08679143376648435,0.9017939129844303,2.375454746186733,0.39178043231000714,0.21418507234144024,0.04283701446828805,0,0.5994721728625211
1.0,1686250552.564081,1.4285283396195392,-9.536317085733222,-0.0831169533242984,-0.0688340342318525,0.1334278407023878,-0.0639702695364854,-0.0281553226998265,-0.0239539132714841,-0.0099056457568492,52.28940611263581,4.981774027439228,-1.0046919096261262,1.011873380756028,50.91473228185094,4.820999015939869,4.820999015939869,-26.88952076191805,39.667418655084106,8.976189126773756,0,22.0,1.0,6.0,54.0,15.0,-0.020671627242719932,-0.0239539132714841,0.03827053664647691,7.251362339979937,8.976189126773756,48.755742234150716,-2.7303018998126602,-0.0831169533242984,-1.5621768812038728,0.0002078456446833049,-0.0639702695364854,0.16319714558687665,52.28944366119032,4.981833732030747,0.005824302524767597,0.08426278270437763,0.46896892357617626,0.46896892357617626,0.0,1.3707628365606066,2.375454746186733,0.3674254654383091,-0.27167975045097825,-0.05433595009019565,0,0.599440787383015
1.0,1686250557.564081,1.3195180480957032,-9.881515283203123,0.1943708038330079,-0.0472188172414898,-0.1730303027272224,0.0125803900916129,-0.0057965755462646,0.0119042879808694,0.002522189146839,52.28944366119032,4.981833732030747,-1.050823532231152,1.2389418808226458,51.10603121053955,4.84379099964558,4.84379099964558,-29.118903503417968,38.63128875732422,6.418619384765625,0,22.0,1.0,6.0,54.0,15.0,0.0028766338604812665,0.002522189146839,0.013478642308758582,5.310334879557293,6.418619384765625,48.80046810328382,-2.7892088104248036,0.1943708038330079,1.551301716550459,-0.06922290995903309,-0.0472188172414898,0.1797981328557574,52.28947375668787,4.981907371316384,0.006023669262398544,0.09028645196677618,-0.0461316226050259,0.0,0.0461316226050259,1.3707628365606066,2.4215863687917585,0.1912989286886102,0.22706850006661772,0.045413700013323545,0,0.5994053493987138
1.0,1686250562.564081,1.236018685913086,-9.48940567932129,0.2490700561523436,-0.0600601725876331,0.2270071198582649,0.0261181104496121,0.0146454209368675,-0.0181511779315769,-0.0194389067863812,52.28947375668787,4.981907371316384,-1.0741643402725458,1.2062213961456658,55.18207668100912,4.839705307036816,4.839705307036816,-28.06254699707032,39.41228775024414,7.7138232421875,0,22.0,1.0,6.0,54.0,15.0,-0.007648221260363533,-0.0181511779315769,0.03036156635899107,6.354521331787107,7.7138232421875,48.9932448270426,-2.668105645751954,0.2490700561523436,1.5447748876301268,0.0643550192400813,0.0261181104496121,0.2362659782767275,52.289505804692205,4.981973644852061,0.005746075563715973,0.09603252753049216,-0.023340808041393712,0.0,0.023340808041393712,1.3707628365606066,2.4449271768331524,4.076045470469573,-0.032720484676979966,-0.006544096935395993,0,0.5993322110160318
1.0,1686250567.564081,1.0627001037597656,-9.682258639526369,0.4120002410888672,-0.2039237552627921,0.1006391300082206,0.2867393528178334,0.0158928924053907,-0.0373203848116099,0.0012511219736188,52.289505804692205,4.981973644852061,-1.0950703363865617,1.1505335351009829,48.37144845314335,4.853543926582908,4.853543926582908,-27.6809130859375,39.76716171264648,7.014743957519531,0,22.0,1.0,6.0,54.0,15.0,-0.006725456810866801,0.0012511219736188,0.040582760597190036,6.366997528076169,7.014743957519531,48.95780563649232,-2.735852764892579,0.4120002410888672,1.5285234589395273,0.06115157585442064,0.1006391300082206,0.3659680162304905,52.28953293233883,4.982043164004392,0.005608576025447663,0.10164110355593982,-0.02090599611401589,0.0,0.02090599611401589,1.3707628365606066,2.4658331729471685,6.81062822786577,-0.05568786104468293,-0.011137572208936585,0,0.5992752609228011
1.0,1686250572.564081,1.252125192260742,-9.929068395996095,0.0256386840820312,-0.0280441438168287,-0.2320577927112579,-0.09060610390082,0.0163314083404839,-0.0206850439030677,-0.0080177662335336,52.28953293233883,4.982043164004392,-0.6989241356030107,1.086794757936482,55.22916458301694,4.850325832963113,4.850325832963113,-27.63934051513672,39.61370765686035,7.094195861816406,0,22.0,1.0,6.0,54.0,15.0,-0.0041238005987058,-0.0080177662335336,0.02754760452436939,6.356187667846679,7.094195861816406,48.82116952061562,-2.8837681732177742,0.0256386840820312,1.5682344386645801,-0.11690268014296885,-0.09060610390082,0.2506925591726374,52.28956614853288,4.982119212494596,0.006355757739220737,0.10799686129516056,0.396146200783551,0.396146200783551,0.0,1.7669090373441576,2.4658331729471685,6.857716129873587,-0.06373877716450083,-0.012747755432900165,0,0.5992037103153736
1.0,1686250577.564081,1.33824111328125,-9.799934930419925,-0.0053139495849609,0.0396413900122046,-0.1144988788247109,-0.2152588380726054,0.0382816561125218,0.0296110318601131,0.0008160332147963,52.28956614853288,4.982119212494596,-1.109384303353727,1.2655238653138408,51.62494366740234,4.835104617443916,4.835104617443916,-27.94994842529297,39.43742446899414,6.428695983886719,0,22.0,1.0,6.0,54.0,15.0,0.022902907062477065,0.0296110318601131,0.04840417660435576,5.972057342529296,6.428695983886719,48.763082324412146,-2.822335922241212,-0.0053139495849609,-1.5702590696272216,-0.09670544229503723,-0.1144988788247109,0.24701781397823053,52.28959982855128,4.982187565244811,0.005969799198685651,0.11396666049384621,-0.41046016775071625,0.0,0.41046016775071625,1.7669090373441576,2.8762933406978846,3.6042209156145972,0.1787291073773587,0.03574582147547174,0,0.5991317223216073
1.0,1686250582.564081,1.2606417472995055,-9.602513103874363,0.201438249860491,-0.0794818557008188,0.1381909467736069,0.2065804453167532,0.0412499689287981,0.0193522964053008,0.0308658090249008,52.28959982855128,4.982187565244811,-0.8385052556172014,1.110335241427472,50.21928270086854,4.82050009549436,4.82050009549436,-28.652496337890625,38.95641428110551,6.63740383848852,0,22.0,1.0,6.0,54.0,15.0,0.030489358119666566,0.0308658090249008,0.055034257327114665,5.647107260567801,6.63740383848852,48.81211826738458,-2.7134777022381225,0.201438249860491,1.5500001380616035,0.08842984546318045,0.1381909467736069,0.26093980827596946,52.28963033480585,4.9822660689365525,0.006325806103548758,0.12029246659739497,0.2708790477365256,0.2708790477365256,0.0,2.0377880850806833,2.8762933406978846,1.4056609665338016,-0.15518862388636867,-0.031037724777273734,0,0.5990738133796065
1.0,1686250587.564081,0.9221124572753908,-9.41386975708008,0.9814430786132812,-0.2844028098285198,0.3310640994429588,0.5559532715454698,-0.0288785445690155,-0.0119697503000497,-0.0004897079756483,52.28963033480585,4.9822660689365525,-0.9862847238779068,1.1306127344466426,55.78502557307287,4.804811743005862,4.804811743005862,-28.248591918945312,39.35054985046386,5.426116027832031,0,22.0,1.0,6.0,54.0,15.0,-0.013779334281571166,-0.0119697503000497,0.03126475767652083,5.509357986450191,5.426116027832031,48.74311699188347,-2.5034380737304693,0.9221124572753908,1.4674078558788357,0.20087152038663625,0.3310640994429588,0.7068043833483528,52.28966429494013,4.982336829106259,0.006117349472773364,0.12640981607016832,-0.14777946826070543,0.0,0.14777946826070543,2.0377880850806833,3.02407280895859,5.565742872204332,0.02027749301917048,0.004055498603834096,0,0.5989924591015394
1.0,1686250592.564081,1.1675929779052734,-9.7511783203125,0.3595074005126953,-0.0896599593579768,-0.0258070137262344,0.0131956293717026,0.02250074329786,-0.0324782435595989,-0.0144282238557934,52.28966429494013,4.982336829106259,-0.7849334627389908,1.1869936639146963,51.44096754207707,4.8048886000464055,4.8048886000464055,-29.42192413330078,38.80104202270508,5.838273010253906,0,22.0,1.0,6.0,54.0,15.0,-0.008135241372510767,-0.0144282238557934,0.04206296943043495,5.072463633219403,5.838273010253906,49.04340846123658,-2.741359313964843,0.3595074005126953,1.5342060537818871,-0.034090447904169534,-0.0258070137262344,0.09422863102080727,52.28969613951532,4.982408715569812,0.006036875607421106,0.13244669167758943,0.201351261138916,0.201351261138916,0.0,2.2391393462195994,3.02407280895859,4.344058030995804,0.05638092946805373,0.011276185893610745,0,0.5989306621513665
1.0,1686250597.564081,1.3008608459472657,-9.561645455932616,0.5338468597412109,-0.0169790278673171,0.1236627872228623,-0.0090974697757512,-0.0297869921009987,0.0811322632897645,-0.0005465547135099,52.28969613951532,4.982408715569812,-0.8134801615029573,1.0957812002601397,53.1609573587541,4.8124210442222575,4.8124210442222575,-29.80110107421875,39.08434074401856,4.522238159179688,0,22.0,1.0,6.0,54.0,15.0,0.016932905491751967,-0.0005465547135099,0.0864292066780639,4.601825942993167,4.522238159179688,49.35728876871877,-2.5756459167480465,0.5338468597412109,1.5155302009664697,0.03252876319326466,-0.0090974697757512,0.12515405022358145,52.28972162661309,4.982481112426794,0.005681363810739033,0.13812805548832846,-0.028546698763966538,0.0,0.028546698763966538,2.2391393462195994,3.052619507722557,1.7199898166770353,-0.0912124636545566,-0.01824249273091132,0,0.5988629966866629
1.0,1686250602.564081,1.2580528656005858,-9.531923263549803,-0.0562530212402343,-0.0438453334137797,0.1733754287838936,-0.0431175330396741,-0.0034382855705916,0.0461586830974556,0.0077547899261116,52.28972162661309,4.982481112426794,-0.9125974034890532,1.0706899325628163,57.86968727310307,4.79785664867449,4.79785664867449,-28.5061068725586,39.0551033782959,7.401360778808594,0,22.0,1.0,6.0,54.0,15.0,0.0168250624843252,0.0077547899261116,0.04693168012925164,5.983452428181963,7.401360778808594,48.915021928822625,-2.776707806396484,-0.0562530212402343,-1.5649455932170462,0.028804187443479932,-0.0431175330396741,0.18395807735348793,52.28974944581616,4.982549412413151,0.005581080632739547,0.143709136121068,-0.09911724198609584,0.0,0.09911724198609584,2.2391393462195994,3.1517367497086526,4.7087299143489645,-0.025091267697323394,-0.005018253539464679,0,0.5987829173242153
1.0,1686250607.564081,1.073636361694336,-10.024890133666991,0.3849035888671875,-0.09526911585778,-0.2512808182239532,0.0316621691666543,0.0807578721456229,-0.0513808043207973,0.0051738874660804,52.28974944581616,4.982549412413151,-0.99426066596061,1.0913412033602896,56.23758943082093,4.798686895931465,4.798686895931465,-27.657594909667967,39.70966674804688,6.127809448242187,0,22.0,1.0,6.0,54.0,15.0,0.011516985096968664,0.0051738874660804,0.09585713368160191,6.059960428873699,6.127809448242187,48.77858380541811,-2.8554500610351563,0.3849035888671875,1.5326383772922751,-0.10496258830502629,-0.09526911585778,0.2705933240121795,52.289782828739,4.982621119600464,0.006129058277480764,0.14983819439854876,-0.08166326247155686,0.0,0.08166326247155686,2.2391393462195994,3.2334000121802093,1.6320978422821355,0.02065127079747331,0.004130254159494662,0,0.5987140658933174
1.0,1686250612.564081,1.0645173248291018,-9.532548962402345,0.4875092193603516,-0.0808527735069394,0.2092044064164161,0.0184385290738194,0.0187641715630888,0.0185835772007703,0.0126362855918705,52.289782828739,4.982621119600464,-0.6930719509720802,1.1547437740819888,53.13926762754416,4.7970264018785125,4.7970264018785125,-28.301998291015625,39.33876808166504,4.802956848144532,0,22.0,1.0,6.0,54.0,15.0,0.016661344785243202,0.0185835772007703,0.029276597985171265,5.279908879597982,4.802956848144532,48.699180444159616,-2.6601741394042975,0.4875092193603516,1.5200144166038327,0.04893005399443204,0.0184385290738194,0.22504140508407675,52.28981547118112,4.9826811424075,0.005462657855474659,0.1553008522540234,0.30118871498852984,0.30118871498852984,0.0,2.5403280612081294,3.2334000121802093,3.098321803276775,0.06340257072169919,0.012680514144339839,0,0.5986491788444189
1.0,1686250617.564081,1.1872270669742508,-9.763434588373924,0.747609623500279,0.0089052244154166,-0.0339736833134476,0.1106433549538559,0.0236331039127342,0.0069867821495827,-0.0051969263170446,52.28981547118112,4.9826811424075,-0.6048174783587456,1.001082050167669,49.30950599425136,4.795132627471597,4.795132627471597,-29.37095392966757,38.8382306780134,3.89899273307956,0,22.0,1.0,6.0,54.0,15.0,0.008474319915090766,0.0069867821495827,0.025186241650961158,4.455423160475131,3.89899273307956,48.84939345856654,-2.609532632633132,0.747609623500279,1.4949297315301462,0.02852496535194163,0.0089052244154166,0.11608387560387665,52.28984667998011,4.982737577993838,0.0051745757477904145,0.16047542800181383,0.08825447261333463,0.08825447261333463,0.0,2.628582533821464,3.2334000121802093,3.8297616332927973,-0.15366172391431987,-0.030732344782863973,0,0.5986032097652745
1.0,1686250622.564081,1.0776330505371094,-9.7893279876709,0.2475132934570313,-0.0375293157845735,-0.076424862742424,-0.0956259312294423,-0.027641972489655,-0.0159644155949354,-0.0069502375461161,52.28984667998011,4.982737577993838,-0.6357838103547693,1.04509627683315,51.41111033375606,4.798538825970274,4.798538825970274,-30.033883361816407,38.5949983215332,5.724675903320312,0,22.0,1.0,6.0,54.0,15.0,-0.016852208543568833,-0.0159644155949354,0.03266874669089866,4.761930287679034,5.724675903320312,49.23799304834021,-2.8213938812255868,0.2475132934570313,1.5456694429389333,-0.06986003658547993,-0.076424862742424,0.1280372129966699,52.28987409107638,4.982811426109255,0.0058751958256428915,0.16635062382745672,-0.03096633199602372,0.0,0.03096633199602372,2.628582533821464,3.264366344176233,2.1016043395047035,0.04401422666548105,0.00880284533309621,0,0.5985608378454472
1.0,1686250627.564081,0.9053293579101565,-9.801093521118164,0.65441513671875,-0.0557427128031849,-0.042675108218193,0.0183954559251666,0.0418173412233591,-0.0169872290827333,-0.0032103904802352,52.28987409107638,4.982811426109255,-0.6073107508942485,1.116369743730104,54.01366469870196,4.792825798070209,4.792825798070209,-27.265257263183592,40.49231536865234,7.369043579101563,0,22.0,1.0,6.0,54.0,15.0,0.0072065738867968685,-0.0032103904802352,0.04525000094956566,6.865367228190105,7.369043579101563,49.36926838441787,-2.7471163421630855,0.65441513671875,1.504407468480653,-0.0266741216987371,-0.042675108218193,0.07257277513494703,52.28990649250842,4.982872743842931,0.005511224568535171,0.1718618483959919,0.02847305946052081,0.02847305946052081,0.0,2.657055593281985,3.264366344176233,2.6025543649458953,0.07127346689695391,0.014254693379390782,0,0.5984812312439316
1.0,1686250632.564081,0.8993358215332034,-9.302519311523438,0.8081364715576173,-0.1589879541367292,0.4509849610090255,0.2313337298043072,0.0361536817252635,-0.0148508723243139,-0.0039343322347849,52.28990649250842,4.982872743842931,-0.5409243807196618,1.067493647040807,50.163312113093546,4.79425610226007,4.79425610226007,-23.849690551757813,42.143847427368165,8.349583435058594,0,22.0,1.0,6.0,54.0,15.0,0.0057894923887215665,-0.0039343322347849,0.03928251622819486,8.881246770222981,8.349583435058594,49.138855897699706,-2.5316823394775394,0.8081364715576173,1.4845411641288726,0.1744435788922012,0.2313337298043072,0.53120607974878,52.28994308727047,4.982932335435092,0.005743291497612679,0.17760513989360457,0.0663863701745867,0.0663863701745867,0.0,2.7234419634565716,3.264366344176233,3.8503525856084124,-0.04887609668929693,-0.009775219337859386,0,0.5984323173674746
